Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_4,3161,499.6510389692543,974.558875599087,173851.3354258947,3.832704153729343,53.26175634534832,1.9927652015156854,498.65435009783596,973.5783586253823,16967.371902594623,3.780632332107118,54.66475048228668,1.981451985622359,Yes
simulated_im_10_index_13,9854,469.72411440169816,824.9829498572088,157998.21908478846,1.1558551678544515,83.48486958577655,3.1727970884530325,468.73164644070187,823.9979644846397,17223.846608148917,3.0553538168353525,62.78444623164531,3.5706094614906383,No
simulated_im_10_index_2,1980,800.166181953257,224.64588570220707,151998.01355401115,0.11934492163077348,85.68003980285766,4.650912751323497,800.1514919195196,223.64902581967456,16994.86740813007,4.5645723209015765,157.22872026443682,5.553948707031217,No
simulated_im_10_index_1,775,380.2640143467081,795.1718517688315,161682.16489314838,2.4271583815659215,8.051987347099585,2.7644406718114474,379.2604042305889,795.104107829557,16973.25632791213,1.7495814578285032,21.35817842557404,2.3001710234773824,No
simulated_im_10_index_12,9040,410.0436545521809,884.571237901932,162047.74260343198,2.375978740015551,93.65732726637513,2.7311806625495927,410.0039957601988,883.5994527774734,16803.902071878554,1.7962787352622025,96.5039116193773,2.2942542914946285,No
simulated_im_10_index_4,3537,860.3764329303739,15.22256405004593,188152.16419153867,1.751822665132493,179.9392979969806,1.483938181010155,860.4043031203387,15.204774524939715,16644.106095918673,1.7229301992572401,10.668311346973297,1.573784482639275,No
simulated_im_10_index_12,9721,1009.8400982857205,915.4939235973865,156303.4118429445,2.0032367061246954,12.79580014118443,3.428816369570541,1008.827417105057,915.4932091131367,16984.845397566998,1.9135655009096213,179.97715065520146,3.3210384441374665,No
simulated_im_10_index_12,9229,590.3659526797882,435.20813497119235,170697.43692290524,1.6165252816079845,37.35579189776764,2.1462724727001348,589.672643790237,435.004973577179,17195.134263713335,2.184067227825043,43.251239116924275,2.727926169713487,No
simulated_im_10_index_0,621,920.2373805799211,255.33499306697163,150138.8082878682,3.1742315453819887,126.86405700343568,7.1410844911757305,920.2270469568194,254.34160555500677,17163.689689791914,3.026777910101874,21.09902845278978,4.6764036681541175,No
simulated_im_10_index_9,6853,469.89531716795665,555.3071728166412,190637.12214484546,3.430497351185577,3.338359705249232,1.4155501207739694,468.91864521687165,555.299697105521,17005.57195382843,3.180751528835053,7.296678383576783,1.4611244506976269,No
simulated_im_10_index_12,9466,799.877778667559,405.39489178918745,279732.2131248424,4.715995899297499,17.86916057925705,0.15651830400240513,798.8490334071255,404.39922051513344,17056.975914178973,4.749970137310369,17.941592742626575,0.1571887531294998,Yes
simulated_im_10_index_0,421,739.6871882865385,375.27414754469316,167213.37874072263,3.241466192807704,46.98036159197039,2.3456595873925807,738.6781915400666,375.274466849074,17058.707468299766,3.163896225551027,51.63961277764952,2.3907822623266908,No
simulated_im_10_index_11,8757,829.6837993336045,554.6577033296419,166275.7222919659,1.9862949663651581,2.708880517981328,2.4062214213062147,828.7204608834712,553.6464813035574,17288.353537992203,2.00863987297638,9.044621611190365,2.5837384278142,No
simulated_im_10_index_11,8494,589.6662211702082,825.3717122307557,265534.24828452757,1.360576015938021,3.087500973656205,0.28228920642418415,589.6704315253063,825.3566226908085,17022.072942950083,1.5729243055984719,177.43719721689163,0.4905466454499807,No
simulated_im_10_index_8,6421,740.4944739432583,854.9445645221348,150545.5062396591,1.4075995820394787,44.47135933874176,5.966889308024827,740.4798736365559,853.9337754236301,16991.688516807284,0.06463996247340735,88.52115975167504,7.1016536564071995,No
