Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_10,7986,800.231467623554,884.5892593916777,198163.14894616825,1.321738163119512,50.15901531642671,1.231361495910827,800.3731287189585,884.2483357069157,16649.364093406264,1.139163288426148,58.92456258044504,1.1827271211005064,No
simulated_im_10_index_5,4385,919.5131239120557,974.9888994407956,161879.66014271532,2.512190672375903,108.74623773017349,2.746346263482059,918.5091282827178,973.9952492996363,16996.27171547411,2.1427088610430585,106.22633150073074,2.523926563613518,No
simulated_im_10_index_5,3972,560.1446699837668,824.8634676914774,176845.68325508866,3.0021280901856806,118.29161114084242,1.8647145212786027,560.1475030082548,823.8587692194428,17166.666053005018,3.2365631095141927,122.42216246382708,1.8762465357279274,No
simulated_im_10_index_0,215,559.9298686766087,315.47591701605234,190659.59689897494,1.693803250630963,129.1411553570856,1.4149508397756343,559.1888373911023,314.25201389330107,17437.8915136235,2.3000293969250567,135.57879805154545,1.3787071425834088,No
simulated_im_10_index_12,9629,950.2347509710522,194.64939819921412,235783.10299686893,2.4919908550687175,152.15192520083795,0.6053341579234665,950.0037959450221,193.8408444672886,17055.55579464858,2.401039805602332,151.20264484395162,0.7010687660461621,Yes
simulated_im_10_index_3,2546,619.7654903406726,884.7435432371221,184489.5624719612,3.7221568948613752,49.9189707081016,1.5933061997127131,619.0079362433484,883.5000346267884,16803.956147068096,3.6958598547342416,43.74618386398973,1.5739186131695104,No
simulated_im_10_index_7,5584,680.4417432406692,224.6218859428602,232029.09715370074,2.859679762346157,71.04366356804279,0.6538782775704138,680.4851203335434,223.59348441079186,16723.697991877078,2.8927054738756848,73.96401902517835,0.7022243052687159,Yes
simulated_im_10_index_0,72,440.39104789898903,104.67313163344072,183837.7043889956,2.344621735093696,94.21232908991999,1.6139809030145345,440.4410712479362,104.66554133893877,16621.93222073752,2.3617133437729176,97.24369209204957,1.4813073419540876,Yes
simulated_im_10_index_0,474,769.5127020391207,945.4183051856322,176207.2103425673,2.908787958137756,131.5966557592664,1.8907800375313815,768.5423202416122,945.4066989389902,16565.771304189566,3.175986847259849,130.00413621543848,2.060078970148004,No
simulated_im_10_index_0,580,889.7154204723876,45.168757806194705,166281.73162420015,4.103554143343696,25.1133625091272,2.405822331775558,888.7144186512547,45.15983974263415,16573.00051929461,4.0140196479323205,24.168988682527896,2.447659140347131,Yes
simulated_im_10_index_12,9468,799.5116725163783,465.03182079721336,155525.49350858838,4.633634298795834,52.999840346396724,3.5701536671043406,798.7484562324008,464.7847106030073,17072.433709694044,4.4252434185140626,49.136771026962236,3.501695621018642,No
simulated_im_10_index_10,7890,739.7833685805753,45.13063743941936,158220.10301125495,4.343217439603079,157.23710221275405,3.1433409707192554,738.7692382814882,45.11615834629609,16721.227987318263,4.572413708855302,159.4425509122645,3.1536585034080398,No
simulated_im_10_index_8,6399,739.8515713381408,195.37511502773395,297669.63796601637,4.478671186687038,101.70561081088022,0.015980828152227906,738.7501133491423,195.03857956113274,16998.473340550587,4.7981986598523125,102.9031191069015,0.0010885921699658903,No
simulated_im_10_index_11,8391,499.7608121434934,794.735689654043,167994.81461011508,3.50297110084991,58.85830068875204,2.297647050282054,498.7614072917075,793.7353886547047,16931.992352965775,3.419946231124343,58.63282378777864,2.2081580226811375,Yes
simulated_im_10_index_13,9888,500.0926509699988,825.3417542605462,162068.4227015118,2.7691182638291894,47.24479242087459,2.7293293066812447,500.0874645401241,825.3280622325733,17128.793646795988,2.890328689980751,49.26561949984398,2.647171767655934,Yes
simulated_im_10_index_9,7347,920.2692051982895,74.96345949794143,249997.07594605366,2.7786904609105085,167.0022258697038,0.43899587293497677,920.2892751692117,73.96078246057273,16750.516931334823,2.7989236243091975,167.51887506938832,0.45514909932402786,Yes
simulated_im_10_index_10,7968,799.852792465919,345.31369104376313,183450.1596703658,3.730995253400289,32.51127510929094,1.6264617290465737,798.8541902874028,345.32940014631674,17164.102497946078,3.6793029373808563,32.0879292165887,1.5583766255552707,Yes
simulated_im_10_index_2,1567,439.74776180551015,75.0732089884064,158384.27693600694,3.460457456774199,87.49367308976149,3.1220492559983115,438.51151578343377,75.31973085525252,16515.13905111538,3.5544734344151583,80.9437159167085,3.4265878581141003,No
